anio,km_mes,antiguedad_anios,tipo_servicio,carga_promedio_ton,num_destinos,dias_operacion,costo_mto_nominal_k,costo_mto_2019_k,idx_inpc
2019,9588,14,1,15.2,2,20,7.273,7.273,1.0
2019,7751,13,2,12.7,4,21,6.77,6.77,1.0
2019,10035,6,1,12.3,5,26,6.755,6.755,1.0
2019,9219,16,1,14.6,3,19,7.314,7.315,1.0
2019,8948,11,0,10.9,4,19,6.97,6.97,1.0
2019,11035,3,0,15.7,6,27,8.08,8.08,1.0
2019,11394,8,0,8.2,6,22,6.922,6.922,1.0
2019,8174,5,1,17.6,5,26,6.917,6.917,1.0
2019,8060,15,2,9.8,4,17,6.416,6.416,1.0
2019,8812,1,1,5.2,6,17,4.774,4.774,1.0
2019,3745,7,0,10.7,4,19,5.754,5.754,1.0
2019,5712,10,1,10.2,1,21,5.407,5.407,1.0
2019,12917,12,2,10.7,3,18,7.685,7.685,1.0
2019,13612,16,1,12.9,2,23,7.676,7.676,1.0
2019,8877,7,2,16.4,4,23,7.213,7.213,1.0
2019,10941,17,0,11.2,4,19,7.997,7.997,1.0
2019,10278,17,0,9.2,1,20,7.519,7.519,1.0
2019,17197,13,2,7.5,4,20,7.63,7.63,1.0
2019,12299,14,1,10.1,4,19,6.933,6.933,1.0
2019,9180,5,0,4.4,7,13,5.74,5.74,1.0
2019,7111,10,1,9.1,4,22,5.811,5.811,1.0
2019,5484,12,2,17.0,7,21,7.085,7.085,1.0
2019,10009,0,1,8.7,3,21,5.086,5.086,1.0
2019,7609,5,1,14.5,1,19,6.219,6.219,1.0
2019,5944,8,1,7.1,5,24,5.553,5.553,1.0
2019,7884,7,1,19.1,8,29,8.202,8.202,1.0
2019,6796,10,1,19.4,6,19,7.638,7.638,1.0
2019,13718,8,2,14.4,2,26,7.425,7.425,1.0
2019,11704,16,2,20.0,1,23,8.63,8.63,1.0
2019,9480,11,2,13.4,2,22,6.778,6.778,1.0
2019,13200,13,0,15.1,2,21,8.237,8.237,1.0
2019,9693,14,1,17.0,4,22,7.684,7.684,1.0
2019,7347,15,2,12.7,2,25,6.893,6.893,1.0
2019,13308,0,1,5.8,1,19,5.135,5.135,1.0
2019,10847,9,2,15.2,4,21,7.384,7.384,1.0
2019,6907,7,2,10.1,3,26,6.119,6.119,1.0
2019,9024,17,1,10.4,3,25,7.035,7.035,1.0
2019,7311,0,1,13.2,7,19,5.531,5.531,1.0
2019,6043,1,0,14.3,3,21,6.232,6.232,1.0
2019,11815,0,1,12.6,4,24,6.507,6.507,1.0
2019,14274,0,1,14.5,4,24,6.922,6.922,1.0
2019,6004,8,2,9.2,2,25,5.836,5.836,1.0
2019,10907,12,0,11.8,2,23,7.607,7.607,1.0
2019,7873,0,0,15.4,4,24,6.909,6.909,1.0
2019,8282,12,1,19.1,7,23,8.201,8.201,1.0
2019,8019,6,0,20.5,3,27,8.726,8.726,1.0
2019,7340,1,0,13.7,6,21,6.375,6.375,1.0
2019,9621,5,0,15.4,4,22,7.343,7.343,1.0
2019,7423,6,0,19.9,4,19,7.655,7.655,1.0
2019,10176,13,0,9.3,4,18,7.275,7.275,1.0
2019,9374,17,1,14.5,5,23,8.362,8.362,1.0
2019,8903,14,1,15.1,4,20,7.2,7.2,1.0
2019,7231,1,2,17.8,2,22,6.066,6.066,1.0
2019,8058,9,1,7.5,3,27,6.086,6.086,1.0
2019,11388,11,1,8.2,5,27,6.764,6.764,1.0
2019,10752,16,0,12.1,6,29,8.595,8.595,1.0
2019,7056,7,0,13.5,3,27,7.175,7.175,1.0
2019,9748,10,1,16.5,3,29,7.566,7.566,1.0
2019,11378,2,0,14.1,3,23,7.058,7.058,1.0
2019,5326,5,1,11.4,3,19,5.327,5.327,1.0
2019,10858,8,1,13.7,3,19,6.624,6.624,1.0
2019,7843,5,1,13.2,2,26,6.035,6.035,1.0
2019,10926,8,0,19.0,3,22,8.14,8.14,1.0
2019,7592,6,0,12.7,5,22,6.765,6.765,1.0
2019,4988,8,1,10.5,2,20,5.298,5.298,1.0
2019,5431,17,0,13.8,4,21,7.553,7.553,1.0
2019,9620,11,1,12.8,4,23,7.191,7.191,1.0
2019,10149,7,1,5.7,3,19,5.365,5.365,1.0
2019,7239,7,2,11.9,5,23,6.101,6.101,1.0
2019,11096,17,0,11.6,4,27,8.143,8.143,1.0
2019,5346,14,2,9.8,3,16,6.059,6.059,1.0
2019,9335,6,1,16.1,8,17,6.851,6.851,1.0
2019,6472,10,1,8.9,6,24,5.962,5.962,1.0
2019,7870,15,0,13.8,3,26,7.898,7.898,1.0
2019,9618,3,1,11.4,4,21,5.797,5.797,1.0
2019,7349,5,0,12.4,5,16,6.503,6.503,1.0
2019,8539,2,1,13.6,4,26,6.435,6.435,1.0
2019,12016,8,0,6.8,8,20,7.065,7.065,1.0
2019,8058,9,2,12.8,4,21,6.78,6.78,1.0
2019,11589,13,2,21.2,3,23,8.497,8.497,1.0
2019,6676,10,1,5.8,7,20,5.691,5.691,1.0
2019,10825,17,0,11.8,4,19,7.847,7.847,1.0
2019,13104,11,0,16.5,4,19,8.568,8.568,1.0
2019,3321,11,1,13.2,8,28,6.462,6.462,1.0
2019,7508,12,1,14.8,5,25,7.213,7.213,1.0
2019,10943,12,0,2.5,2,24,6.298,6.298,1.0
2019,8992,13,1,14.4,6,15,6.982,6.982,1.0
2019,10428,3,2,9.0,7,24,6.231,6.231,1.0
2019,7990,12,1,13.2,4,24,6.928,6.928,1.0
2019,9716,7,1,11.9,4,18,6.297,6.297,1.0
2019,9111,11,2,21.1,6,23,8.536,8.536,1.0
2019,12419,17,0,14.2,1,25,8.38,8.38,1.0
2019,10136,5,1,11.5,5,24,6.545,6.545,1.0
2019,10344,17,2,6.0,2,20,6.492,6.492,1.0
2019,8470,4,0,12.5,5,22,6.766,6.766,1.0
2019,8281,8,1,15.3,7,24,7.392,7.392,1.0
2019,8419,2,1,11.7,1,22,5.385,5.385,1.0
2019,10486,9,1,10.0,5,26,6.645,6.645,1.0
2019,8448,2,1,9.7,5,23,5.529,5.529,1.0
2019,10224,14,2,14.1,4,24,7.471,7.471,1.0
2019,14689,0,2,15.0,3,24,6.908,6.908,1.0
2019,11678,6,0,17.4,3,19,7.684,7.684,1.0
2019,8685,11,2,8.0,4,22,5.929,5.929,1.0
2019,12503,16,0,14.1,2,21,8.446,8.446,1.0
2019,8480,4,1,11.5,3,25,5.904,5.904,1.0
2019,4405,3,1,11.6,1,23,5.21,5.21,1.0
2019,6980,11,1,13.6,1,21,6.586,6.586,1.0
2019,4823,17,1,13.6,3,18,6.522,6.522,1.0
2019,8621,16,2,14.1,2,17,6.893,6.893,1.0
2019,9546,8,1,7.8,3,23,5.893,5.893,1.0
2019,13691,3,1,9.0,5,20,6.131,6.131,1.0
2019,10317,1,0,17.9,2,24,7.655,7.655,1.0
2019,8952,3,2,11.1,5,17,5.647,5.647,1.0
2019,11574,1,2,13.2,4,27,6.479,6.479,1.0
2019,3972,14,2,16.2,2,24,6.972,6.972,1.0
2019,10089,1,0,13.9,4,22,6.855,6.855,1.0
2019,11427,3,0,14.2,5,27,7.302,7.302,1.0
2019,5804,5,0,15.6,3,25,7.316,7.316,1.0
2019,12359,6,0,3.5,3,21,5.776,5.776,1.0
2019,10346,9,1,10.0,2,22,6.137,6.137,1.0
2019,8462,11,2,13.9,3,16,6.445,6.445,1.0
2019,11082,2,1,17.6,4,25,7.005,7.005,1.0
2019,15177,12,0,12.3,2,21,8.337,8.337,1.0
2019,9955,17,0,8.6,5,16,7.713,7.713,1.0
2019,10121,7,0,8.7,1,18,6.12,6.12,1.0
2019,8352,14,0,15.5,5,25,8.645,8.645,1.0
2019,7375,0,0,11.1,3,27,5.82,5.82,1.0
2019,11576,2,0,12.0,4,22,6.753,6.753,1.0
2019,7360,7,2,14.5,3,19,6.46,6.46,1.0
2019,9679,3,2,1.0,6,18,4.377,4.377,1.0
2019,8306,15,1,20.0,1,26,8.496,8.496,1.0
2019,10697,9,1,9.1,4,23,6.383,6.383,1.0
2019,10334,11,2,13.0,6,21,7.112,7.112,1.0
2019,12094,13,0,5.2,1,20,6.461,6.461,1.0
2019,8225,13,0,10.3,6,24,7.51,7.51,1.0
2019,8825,1,2,17.0,4,24,6.399,6.399,1.0
2019,7053,4,0,4.3,3,19,5.186,5.186,1.0
2019,8389,4,1,16.5,3,19,6.546,6.546,1.0
2019,10443,5,1,10.9,3,19,6.125,6.125,1.0
2019,11392,12,0,13.9,5,21,8.493,8.493,1.0
2019,7195,8,0,14.6,2,20,6.914,6.914,1.0
2019,11674,14,2,13.8,4,27,7.844,7.844,1.0
2019,12889,13,0,8.5,7,20,7.862,7.862,1.0
2019,10534,6,0,10.5,3,18,6.383,6.383,1.0
2019,14192,1,1,6.2,1,18,5.089,5.089,1.0
2019,7566,6,1,14.0,5,21,6.408,6.408,1.0
2019,6388,5,0,18.8,2,17,7.487,7.487,1.0
2019,5053,16,2,4.7,6,22,5.704,5.704,1.0
2019,13240,1,1,9.0,2,18,5.948,5.948,1.0
2019,11136,2,2,11.3,3,25,6.162,6.162,1.0
2019,9361,4,2,12.7,7,22,6.387,6.387,1.0
2019,10200,4,1,15.5,3,28,6.868,6.868,1.0
2019,6686,0,1,11.4,7,21,5.301,5.301,1.0
2019,15614,7,2,10.7,2,13,6.761,6.761,1.0
2019,9823,11,0,16.4,4,26,8.162,8.162,1.0
2019,9773,3,1,14.6,3,24,6.3,6.3,1.0
2019,11314,12,0,14.2,3,24,8.187,8.187,1.0
2019,10703,14,0,12.5,5,19,8.254,8.254,1.0
2019,10060,10,0,15.9,5,22,8.046,8.046,1.0
2019,7524,9,2,9.4,6,23,6.401,6.401,1.0
2019,10679,2,2,8.8,2,21,5.264,5.264,1.0
2019,14205,13,0,15.0,7,17,9.063,9.063,1.0
2019,12864,15,0,5.5,5,30,7.849,7.849,1.0
2019,13483,9,1,12.4,4,25,7.184,7.184,1.0
2019,8222,9,1,10.7,1,23,6.173,6.173,1.0
2019,7026,11,0,6.4,8,26,7.088,7.088,1.0
2019,9186,8,1,8.3,1,24,5.576,5.576,1.0
2019,9639,0,1,11.6,5,20,5.902,5.901,1.0
2019,12235,4,2,16.1,1,26,6.925,6.925,1.0
2019,5269,7,0,9.4,5,25,6.301,6.301,1.0
2019,13324,10,1,16.9,5,20,7.888,7.888,1.0
2019,9105,11,1,12.3,2,24,6.814,6.814,1.0
2019,8433,0,2,17.2,3,21,6.772,6.772,1.0
2019,6970,10,1,9.6,3,23,6.187,6.187,1.0
2019,5363,4,1,11.8,6,24,5.62,5.62,1.0
2019,11558,14,0,13.5,11,26,8.71,8.711,1.0
2019,9683,4,2,11.3,3,20,6.019,6.019,1.0
2019,6275,11,1,15.8,3,23,7.311,7.311,1.0
2019,6262,4,0,3.2,4,28,5.229,5.229,1.0
2019,8661,16,1,21.7,3,21,8.304,8.304,1.0
2019,13673,16,0,15.4,4,23,8.946,8.946,1.0
2019,8851,11,0,11.3,8,28,7.642,7.642,1.0
2019,5742,14,2,9.8,2,24,5.937,5.937,1.0
2019,8886,14,1,8.5,2,18,5.98,5.98,1.0
2019,8818,5,1,14.6,3,20,6.415,6.415,1.0
2019,2758,11,0,16.0,1,24,6.679,6.679,1.0
2019,9364,17,2,11.3,3,23,7.109,7.109,1.0
2019,8923,13,0,16.4,3,22,8.045,8.045,1.0
2019,11241,1,1,8.4,5,28,5.802,5.802,1.0
2020,6152,4,1,5.7,7,21,5.218,4.832,1.08
2020,12573,5,0,7.8,6,19,6.961,6.445,1.08
2020,12366,6,1,16.0,5,23,8.111,7.51,1.08
2020,9260,9,1,13.0,5,18,7.217,6.682,1.08
2020,10639,15,2,11.5,5,19,7.877,7.293,1.08
2020,8959,7,1,10.0,2,25,6.497,6.016,1.08
2020,11380,8,2,13.9,4,28,7.861,7.278,1.08
2020,7464,3,1,8.6,4,23,5.773,5.345,1.08
2020,12856,7,0,13.2,5,25,8.703,8.058,1.08
2020,11256,6,0,9.1,3,21,7.137,6.609,1.08
2020,11314,14,1,8.4,5,18,7.69,7.12,1.08
2020,9237,2,2,9.5,1,24,5.941,5.501,1.08
2020,5968,16,2,10.5,5,24,7.49,6.935,1.08
2020,11710,10,0,11.8,6,22,8.245,7.634,1.08
2020,6051,8,0,12.9,10,21,7.653,7.086,1.08
2020,11740,4,0,1.0,2,25,5.716,5.292,1.08
2020,7570,9,2,8.8,6,19,6.686,6.191,1.08
2020,5532,14,2,10.4,7,20,6.877,6.367,1.08
2020,9502,13,2,18.0,3,19,8.326,7.709,1.08
2020,12457,3,1,7.7,5,22,6.729,6.231,1.08
2020,7086,1,1,12.7,2,19,5.943,5.502,1.08
2020,13498,11,1,18.0,4,20,8.619,7.98,1.08
2020,11142,0,0,6.7,3,20,6.085,5.634,1.08
2020,9892,4,1,13.6,3,21,6.645,6.153,1.08
2020,8411,5,0,8.8,1,18,6.227,5.766,1.08
2020,8585,10,0,10.0,6,22,7.757,7.182,1.08
2020,10575,7,2,8.8,3,26,6.866,6.357,1.08
2020,11615,6,2,9.1,7,22,7.288,6.748,1.08
2020,8016,3,1,22.9,6,27,8.546,7.913,1.08
2020,7484,5,1,15.4,3,26,7.472,6.918,1.08
2020,8965,15,1,16.4,3,24,8.347,7.729,1.08
2020,12984,14,1,14.0,2,22,8.249,7.638,1.08
2020,6458,13,2,5.6,4,22,6.31,5.842,1.08
2020,12356,11,2,13.6,5,24,7.977,7.386,1.08
2020,9606,11,1,16.3,6,21,8.027,7.432,1.08
2020,5368,15,0,8.6,5,16,6.827,6.322,1.08
2020,8346,14,0,15.9,1,23,9.412,8.715,1.08
2020,11024,12,1,14.8,8,19,8.71,8.065,1.08
2020,14005,10,0,19.4,8,19,9.928,9.193,1.08
2020,6182,16,2,10.3,3,22,6.875,6.366,1.08
2020,2452,14,0,7.6,6,22,6.474,5.995,1.08
2020,6226,13,0,10.6,4,18,7.121,6.594,1.08
2020,12326,9,1,17.7,3,22,8.386,7.765,1.08
2020,5016,11,2,4.7,7,25,5.862,5.428,1.08
2020,13243,15,0,3.7,3,19,7.659,7.092,1.08
2020,12537,14,1,12.4,4,26,8.176,7.57,1.08
2020,9978,9,1,10.2,7,17,6.932,6.418,1.08
2020,7934,3,0,12.0,4,28,7.026,6.505,1.08
2020,9638,8,1,15.8,6,21,7.699,7.129,1.08
2020,11028,8,1,9.8,5,22,7.129,6.601,1.08
2020,10646,10,1,4.5,11,16,6.667,6.173,1.08
2020,13849,10,2,20.2,3,22,8.987,8.322,1.08
2020,8850,6,0,8.0,4,23,6.789,6.286,1.08
2020,6248,9,0,7.8,2,22,6.908,6.396,1.08
2020,5807,3,2,16.4,3,20,6.459,5.981,1.08
2020,5307,4,1,10.5,1,19,5.322,4.928,1.08
2020,9991,4,1,11.7,5,25,6.697,6.201,1.08
2020,8914,10,2,13.9,5,22,7.81,7.232,1.08
2020,9582,8,0,16.3,2,27,8.515,7.885,1.08
2020,8157,15,1,10.7,3,20,7.29,6.75,1.08
2020,6725,8,0,18.1,6,21,8.152,7.548,1.08
2020,11036,3,0,3.5,3,24,5.928,5.489,1.08
2020,3342,1,0,15.0,4,17,6.106,5.654,1.08
2020,7496,13,2,8.6,5,18,6.551,6.066,1.08
2020,11466,2,0,17.5,2,25,8.137,7.534,1.08
2020,7248,17,1,12.6,4,18,7.329,6.786,1.08
2020,10479,5,2,9.3,4,17,6.393,5.92,1.08
2020,7499,10,1,14.7,6,28,7.932,7.345,1.08
2020,8360,17,1,15.6,3,18,8.024,7.43,1.08
2020,10937,11,1,14.6,3,23,7.717,7.145,1.08
2020,6305,4,0,7.9,5,22,6.218,5.758,1.08
2020,11363,8,1,10.1,4,14,6.54,6.056,1.08
2020,9615,17,1,12.0,5,21,8.178,7.572,1.08
2020,12641,2,2,11.8,6,23,7.176,6.645,1.08
2020,10020,8,2,15.0,5,23,7.872,7.289,1.08
2020,6826,3,2,3.9,1,25,4.845,4.486,1.08
2020,13820,16,2,13.3,5,21,8.786,8.135,1.08
2020,7035,16,1,10.8,4,24,7.502,6.947,1.08
2020,8932,1,1,8.6,1,20,5.689,5.267,1.08
2020,11894,8,2,9.0,5,18,6.732,6.233,1.08
2020,4800,8,1,11.1,3,18,5.815,5.384,1.08
2020,13099,4,2,1.0,4,18,5.412,5.011,1.08
2020,6623,14,1,9.2,4,25,6.718,6.22,1.08
2020,8363,14,1,8.5,6,17,7.134,6.606,1.08
2020,10222,2,1,14.1,5,23,7.119,6.592,1.08
2020,9396,2,2,8.8,2,21,5.874,5.439,1.08
2020,11473,5,0,11.1,2,22,7.316,6.775,1.08
2020,5498,3,1,18.2,4,26,6.921,6.409,1.08
2020,11319,12,1,16.0,6,21,8.697,8.053,1.08
2020,11518,12,0,15.6,5,24,9.469,8.767,1.08
2020,12073,10,2,10.0,5,22,7.651,7.084,1.08
2020,5526,4,1,14.2,6,22,6.82,6.315,1.08
2020,5828,0,1,11.1,4,29,6.022,5.576,1.08
2020,8644,8,0,11.2,3,18,7.263,6.725,1.08
2020,6098,16,1,13.6,3,26,7.707,7.137,1.08
2020,4990,0,1,9.6,5,24,5.204,4.818,1.08
2020,8536,2,1,18.0,4,21,7.443,6.892,1.08
2020,10085,14,0,11.4,4,27,8.608,7.971,1.08
2020,16497,9,2,14.5,3,16,8.041,7.445,1.08
2020,10872,7,1,17.8,3,20,7.82,7.24,1.08
2020,13881,11,1,16.1,1,18,8.458,7.832,1.08
2020,9390,14,1,6.4,2,23,7.292,6.752,1.08
2020,10899,8,1,13.8,7,19,7.819,7.239,1.08
2020,9135,9,1,15.4,2,23,7.682,7.113,1.08
2020,16208,8,1,15.6,4,21,8.5,7.87,1.08
2020,7786,14,1,7.5,3,21,6.355,5.884,1.08
2020,8125,0,1,9.4,3,23,5.548,5.137,1.08
2020,11491,1,1,16.0,7,21,7.923,7.336,1.08
2020,10019,13,0,9.0,3,19,7.832,7.251,1.08
2020,8440,7,1,10.8,2,30,6.876,6.367,1.08
2020,11901,5,0,18.3,1,21,8.949,8.286,1.08
2020,9397,11,0,11.8,4,15,8.291,7.676,1.08
2020,9380,14,2,9.1,2,19,7.476,6.922,1.08
2020,10076,13,1,8.5,4,18,6.725,6.227,1.08
2020,5165,0,1,13.3,7,24,6.353,5.883,1.08
2020,5517,10,1,6.7,4,23,5.945,5.505,1.08
2020,12217,2,2,11.0,5,23,6.597,6.108,1.08
2020,7808,17,1,13.3,8,21,8.016,7.423,1.08
2020,9168,1,2,17.2,4,21,7.162,6.632,1.08
2020,13531,6,1,14.7,3,21,7.632,7.066,1.08
2020,9280,7,2,9.1,7,22,6.895,6.384,1.08
2020,8975,14,2,16.7,4,25,8.343,7.725,1.08
2020,11740,9,2,10.8,5,23,7.42,6.87,1.08
2020,8004,0,0,7.1,8,24,6.225,5.764,1.08
2020,12507,5,0,11.3,4,23,7.617,7.053,1.08
2020,11689,12,0,17.8,3,25,9.518,8.813,1.08
2020,14076,13,0,12.7,1,23,8.68,8.037,1.08
2020,7774,2,2,12.1,1,23,5.784,5.356,1.08
2020,12917,10,0,18.5,8,26,11.01,10.195,1.08
2020,10885,2,0,6.3,5,20,6.282,5.816,1.08
2020,6187,9,0,6.9,3,19,6.289,5.824,1.08
2020,3010,14,0,5.5,5,18,6.084,5.633,1.08
2020,7505,10,0,13.5,4,23,7.807,7.229,1.08
2020,10231,14,2,12.7,3,16,7.681,7.112,1.08
2020,10593,12,1,18.2,1,23,8.537,7.904,1.08
2020,9352,4,0,13.0,5,22,7.464,6.911,1.08
2020,9375,3,1,10.4,3,25,6.357,5.886,1.08
2020,9185,12,1,12.0,4,20,7.722,7.15,1.08
2020,12078,8,0,12.5,9,21,8.361,7.742,1.08
2020,5909,16,1,5.3,7,25,6.48,6.0,1.08
2020,10171,1,1,22.8,5,26,8.291,7.677,1.08
2020,7443,4,1,14.1,4,20,6.558,6.073,1.08
2020,7234,15,1,12.8,1,23,7.213,6.679,1.08
2020,12441,6,0,14.5,7,23,8.709,8.064,1.08
2020,7042,0,2,14.8,2,23,6.648,6.155,1.08
2020,9151,11,2,11.4,7,21,7.839,7.258,1.08
2020,14396,10,2,9.5,4,26,7.689,7.12,1.08
2020,11595,11,0,14.4,6,16,8.384,7.763,1.08
2020,8363,11,2,13.5,5,21,7.558,6.998,1.08
2020,8569,11,2,8.8,6,23,7.207,6.673,1.08
2020,6432,13,2,17.7,6,23,8.233,7.623,1.08
2020,12752,1,0,13.2,2,26,7.455,6.903,1.08
2020,12028,1,1,14.9,5,26,7.702,7.132,1.08
2020,11217,3,2,17.6,5,21,7.508,6.952,1.08
2020,11492,15,1,12.1,7,26,8.431,7.806,1.08
2020,7564,9,1,13.3,3,20,6.864,6.355,1.08
2020,5630,12,2,15.2,2,25,7.278,6.739,1.08
2020,10901,1,1,9.1,5,27,6.753,6.253,1.08
2020,11721,2,1,12.2,7,26,7.354,6.809,1.08
2020,13518,5,1,12.5,4,22,7.205,6.671,1.08
2020,8998,7,2,8.2,5,21,6.298,5.831,1.08
2020,8633,13,0,21.3,4,17,9.332,8.641,1.08
2020,8902,9,1,6.4,6,23,6.306,5.839,1.08
2020,11177,2,1,6.8,2,19,5.707,5.284,1.08
2020,8795,5,2,17.3,5,20,7.655,7.088,1.08
2020,9369,14,1,14.9,3,18,7.648,7.081,1.08
2020,11578,17,2,7.9,6,21,7.739,7.166,1.08
2020,7935,13,2,14.4,4,22,7.603,7.04,1.08
2020,12978,9,0,17.9,4,23,9.418,8.72,1.08
2020,11083,14,1,11.9,7,20,7.907,7.321,1.08
2020,4856,3,0,22.4,1,25,7.81,7.232,1.08
2020,8212,1,0,5.1,2,21,5.823,5.391,1.08
2020,4439,2,1,14.8,5,20,6.191,5.733,1.08
2020,9008,6,2,16.7,2,23,8.191,7.585,1.08
2020,8254,15,2,15.6,5,28,9.278,8.591,1.08
2020,11587,9,0,11.2,4,23,8.341,7.723,1.08
2020,7297,16,0,10.8,1,21,7.531,6.973,1.08
2020,10469,4,1,13.8,3,17,6.522,6.039,1.08
2020,10922,12,1,15.3,3,21,7.938,7.35,1.08
2020,10143,12,0,14.4,1,23,8.344,7.726,1.08
2020,12350,10,2,16.2,3,21,8.053,7.456,1.08
2020,14671,10,2,7.9,5,17,7.041,6.519,1.08
2020,9780,15,1,11.1,6,19,7.487,6.932,1.08
2020,10513,14,2,8.2,2,26,7.015,6.495,1.08
2020,7299,16,1,10.5,3,26,7.621,7.057,1.08
2020,6951,17,1,16.1,4,19,7.881,7.297,1.08
2020,12085,3,1,12.4,4,24,6.884,6.374,1.08
2020,11754,4,0,22.4,4,18,8.932,8.271,1.08
2020,6926,6,2,12.8,5,26,6.669,6.175,1.08
2020,6229,1,1,12.2,1,23,5.827,5.395,1.08
2020,7878,0,1,12.4,3,25,5.969,5.527,1.08
2020,9147,11,1,9.4,5,17,6.583,6.095,1.08
2020,8477,9,0,11.8,6,24,8.106,7.506,1.08
2020,9901,7,0,16.5,8,22,8.504,7.874,1.08
2020,11793,0,1,12.5,3,25,6.524,6.041,1.08
2020,10655,11,1,8.8,4,25,6.923,6.41,1.08
2020,10840,1,0,8.3,3,22,6.708,6.211,1.08
2020,3371,9,1,10.2,4,20,5.689,5.267,1.08
2020,5465,16,1,12.3,4,24,7.624,7.059,1.08
2020,7509,2,1,16.8,5,22,6.78,6.278,1.08
2020,7922,6,1,6.6,3,19,5.583,5.17,1.08
2020,11600,11,2,10.7,2,19,7.162,6.632,1.08
2020,7303,7,1,12.6,5,18,6.484,6.004,1.08
2020,11167,11,1,4.7,6,20,6.491,6.011,1.08
2020,7537,2,0,8.7,1,25,6.896,6.385,1.08
2020,6498,16,0,9.3,6,23,7.589,7.027,1.08
2020,6614,8,0,8.8,6,20,6.747,6.247,1.08
2020,15146,9,1,12.8,5,24,8.454,7.828,1.08
2020,7482,5,0,11.4,3,20,6.767,6.266,1.08
2020,11227,0,0,9.8,3,22,6.656,6.163,1.08
2020,5605,11,2,13.7,4,21,6.762,6.261,1.08
2020,13047,4,0,18.9,3,24,9.202,8.52,1.08
2020,10373,12,0,18.6,3,17,8.87,8.213,1.08
2020,10185,14,0,4.3,1,19,7.041,6.519,1.08
2020,10535,10,2,14.3,6,17,7.59,7.028,1.08
2020,10810,7,0,11.3,5,21,7.772,7.197,1.08
2020,11523,4,1,12.6,6,26,7.545,6.986,1.08
2020,8002,1,1,10.4,4,20,5.97,5.528,1.08
2020,7856,11,1,12.5,6,20,7.727,7.154,1.08
2020,9623,1,1,12.6,5,25,6.596,6.107,1.08
2020,11211,15,2,9.7,3,25,7.712,7.141,1.08
2020,9333,2,0,8.4,4,22,6.513,6.031,1.08
2020,11435,9,0,10.2,2,24,7.726,7.154,1.08
2020,11045,7,0,12.9,1,19,7.622,7.058,1.08
2020,8958,6,0,14.4,5,26,8.516,7.885,1.08
2020,5132,0,0,15.4,3,28,6.688,6.192,1.08
2020,8241,11,0,10.0,7,24,7.741,7.168,1.08
2020,13857,4,1,13.1,8,16,7.677,7.108,1.08
2020,10350,15,1,15.9,7,20,9.252,8.566,1.08
2020,7901,3,1,16.7,6,24,7.186,6.654,1.08
2020,10127,16,1,11.8,1,21,7.491,6.936,1.08
2020,11192,1,0,11.1,3,26,7.051,6.528,1.08
2020,7902,11,0,12.8,2,24,7.794,7.217,1.08
2020,12588,0,1,7.4,6,20,6.056,5.608,1.08
2020,10739,11,0,11.2,6,22,8.178,7.572,1.08
2020,6750,11,0,15.0,7,19,8.465,7.838,1.08
2020,11641,11,1,14.6,2,21,7.927,7.34,1.08
2020,8476,16,2,10.9,7,20,8.19,7.584,1.08
2020,9052,10,1,12.9,1,26,7.268,6.73,1.08
2020,6960,12,0,8.7,3,28,7.456,6.903,1.08
2020,11079,7,2,14.8,3,18,7.569,7.008,1.08
2020,9128,9,1,11.7,2,16,7.052,6.53,1.08
2020,11184,7,1,10.9,2,21,7.221,6.686,1.08
2020,8123,7,2,10.6,1,17,6.245,5.783,1.08
2020,7836,8,1,11.7,3,22,6.71,6.213,1.08
2020,7634,6,0,10.2,7,24,7.185,6.653,1.08
2020,10490,13,1,14.6,7,26,8.423,7.799,1.08
2020,7799,1,1,10.4,2,23,5.598,5.183,1.08
2020,8992,10,1,18.4,1,21,7.739,7.166,1.08
2020,8204,7,1,17.9,3,16,7.118,6.591,1.08
2020,10600,12,2,8.4,6,22,7.233,6.697,1.08
2020,5162,14,2,12.3,9,22,8.056,7.459,1.08
2020,10118,2,2,9.4,2,24,6.139,5.684,1.08
2020,13828,13,2,10.7,2,20,7.698,7.128,1.08
2020,12590,14,2,20.0,4,21,9.222,8.539,1.08
2020,7958,1,0,10.8,4,18,6.55,6.065,1.08
2020,10737,11,0,13.4,2,15,7.873,7.29,1.08
2020,10251,3,1,14.2,6,19,7.221,6.686,1.08
2020,13173,2,2,8.0,4,17,5.917,5.478,1.08
2020,3225,4,1,8.6,2,23,5.159,4.777,1.08
2020,12282,2,1,7.2,6,20,6.228,5.767,1.08
2020,8831,14,0,8.5,3,20,7.711,7.139,1.08
2020,7642,1,0,1.0,3,19,4.502,4.169,1.08
2020,7570,11,1,14.2,3,12,6.975,6.458,1.08
2020,6250,4,0,20.2,5,27,8.513,7.882,1.08
2020,7965,16,1,12.6,2,19,7.33,6.787,1.08
2020,6801,13,0,6.3,6,21,6.779,6.277,1.08
2020,9951,9,0,9.4,3,18,7.233,6.697,1.08
2020,10975,2,1,10.2,3,25,6.296,5.83,1.08
2020,8859,3,1,7.9,1,22,5.521,5.112,1.08
2020,13249,5,1,15.4,4,20,7.571,7.01,1.08
2020,8129,15,0,15.2,7,21,9.293,8.604,1.08
2020,8728,6,2,7.4,4,27,6.116,5.663,1.08
2020,8318,14,1,14.9,1,22,7.786,7.209,1.08
2020,10997,10,1,18.1,1,21,7.961,7.371,1.08
