concept,basis,amount_type,level_1,level_2,level_3,accident_period,development_period,amount
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,2,1211.3560157288
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,2,1146.0134394715415
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,2,1087.0247659872305
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,2,1057.6403974101559
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,2,1103.9925180563964
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,2,1159.8590435051938
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,2,1198.9846480054841
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,2,1243.2893695608166
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,2,1281.283696160681
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,2,1327.6170251701164
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,2,1361.664900740739
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,2,1300.5815690574216
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,2,1236.7944920591046
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,2,1170.6938684516867
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,2,1112.0263356049368
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,2,1084.0814073454096
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-02,2,1133.800316043919
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-03,2,1192.8733891787622
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-04,2,1233.755202797643
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-05,2,1278.6784845130164
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-06,2,1315.8783559570193
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-07,2,1360.8074507993692
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-08,2,1392.983193457776
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-09,2,1328.5907615698666
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-10,2,1262.7671763923456
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-11,2,1195.9058126424432
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-12,2,1137.6029413238502
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-01,2,1111.1834425290447
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-02,2,1164.4129245771048
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-03,2,1226.8274585423403
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-04,2,1269.5341036787745
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-05,2,1315.0749188292855
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-06,2,1351.4070715678586
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-07,2,1394.8276370693534
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-08,2,1425.0218069073046
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-09,2,1357.2031572061014
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-10,2,1289.2852870965849
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-11,2,1221.6607187013765
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-12,2,1163.7678089742988
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-01,2,1138.9630285922706
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-02,2,1195.8520735406867
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-03,2,1261.7479999865309
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-04,2,1306.3505926854589
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-05,2,1352.5073449503616
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-06,2,1387.8950625001905
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-07,2,1429.698327996087
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-08,2,1457.7973084661726
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-09,2,1386.4317464873059
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-10,2,1316.360278125613
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,3,912.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,3,940.9
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,3,980.1
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,3,1010.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,3,1050.6
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,3,1092.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,3,1144.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,3,1188.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,3,1144.5
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,3,1091.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,3,1030.2
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,3,970.2
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,3,934.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,3,966.3042999999999
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,3,1007.9976659929966
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,3,1039.29
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,3,1080.5043851568637
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,3,1121.484
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,3,1173.4199999999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,3,1215.3239999999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,3,1169.1478357014744
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,3,1114.7278
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,3,1052.3862825160847
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,3,992.5146
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,3,958.1699999999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,3,992.3945160999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,3,1036.6894139856431
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,3,1069.42941
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,3,1111.2599717715707
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,3,1151.7640679999997
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,3,1202.7554999999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,3,1243.2764519999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,3,1194.3264846880227
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,3,1138.1370837999998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,3,1075.0503665579738
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,3,1015.3424357999999
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,3,982.1242499999997
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,3,1019.1891680346997
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,3,1066.1978468086681
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,3,1100.4428628899998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,3,1142.890988528912
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,3,1182.8616978359996
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,3,1232.8243874999996
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,3,1271.8718103959998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,3,1220.0473785006134
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,3,1162.0379625597998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,3,1098.2025420107748
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,3,1038.6953118233998
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,3,1006.6773562499997
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,3,1046.7072755716365
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,3,1096.5462106620714
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,3,1132.3557059138097
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,3,1175.4223537614243
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,3,1214.7989636775715
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,3,1263.6449971874995
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,3,1301.1248620351078
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,3,1246.3221948687199
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-10,3,1186.4407597735556
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-11,3,1121.853320361516
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2020-12,3,1062.5853039953379
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-01,3,1031.8442901562496
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-02,3,1074.9683720120706
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-03,3,1127.758413428051
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-04,3,1165.1940213853102
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-05,3,1208.879695079594
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,3,1247.5985356968658
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,3,1295.2361221171868
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,3,1331.0507338619152
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,3,1273.1628630122107
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,3,1211.3560157288
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,3,1146.0134394715415
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,3,1087.0247659872305
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,3,1057.6403974101559
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,3,1103.9925180563964
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,3,1159.8590435051938
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,3,1198.9846480054841
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,3,1243.2893695608166
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,3,1281.283696160681
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,3,1327.6170251701164
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,3,1361.664900740739
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,3,1300.5815690574216
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,3,1236.7944920591046
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,3,1170.6938684516867
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,3,1112.0263356049368
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,3,1084.0814073454096
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-02,3,1133.800316043919
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-03,3,1192.8733891787622
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-04,3,1233.755202797643
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-05,3,1278.6784845130164
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-06,3,1315.8783559570193
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-07,3,1360.8074507993692
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-08,3,1392.983193457776
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-09,3,1328.5907615698666
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-10,3,1262.7671763923456
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-11,3,1195.9058126424432
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2023-12,3,1137.6029413238502
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-01,3,1111.1834425290447
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-02,3,1164.4129245771048
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-03,3,1226.8274585423403
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-04,3,1269.5341036787745
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-05,3,1315.0749188292855
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-06,3,1351.4070715678586
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-07,3,1394.8276370693534
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-08,3,1425.0218069073046
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-09,3,1357.2031572061014
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-10,3,1289.2852870965849
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-11,3,1221.6607187013765
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2024-12,3,1163.7678089742988
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-01,3,1138.9630285922706
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-02,3,1195.8520735406867
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-03,3,1261.7479999865309
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-04,3,1306.3505926854589
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-05,3,1352.5073449503616
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-06,3,1387.8950625001905
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-07,3,1429.698327996087
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-08,3,1457.7973084661726
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2025-09,3,1386.4317464873059
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,4,912.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,4,940.9
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,4,980.1
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,4,1010.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,4,1050.6
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,4,1092.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,4,1144.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,4,1188.0
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,4,1144.5
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,4,1091.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,4,1030.2
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,4,970.2
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,4,934.8
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,4,966.3042999999999
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,4,1007.9976659929966
Exposure,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,4,1039.29
